9.102659078744741450e-01,5.014703035354614258e+00,2.312660217285156250e-05,7.401943206787109375e-03,2.040668226716324085e+00,1.428519592695992380e+00,2.144242424242424363e+02,3.420000000000000000e+02,2.000000000000000000e+01,3.220000000000000000e+02,1.676127456382001765e+04,1.294653411682834019e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.451892826292250138e-01,5.008298158645629883e+00,3.719329833984375000e-05,1.125144958496093750e-02,1.713064000604183068e+00,1.308840708644173789e+00,1.967368421052631504e+02,3.420000000000000000e+02,2.000000000000000000e+01,1.690000000000000000e+02,1.690619390581717380e+04,1.300238205323054501e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.433130955597721495e-02,3.001049041748046875e+00,4.053115844726562500e-06,2.289056777954101562e-03,5.806326682381632298e-02,2.409632063693881165e-01,1.659285714285714164e+02,1.514000000000000000e+03,2.000000000000000000e+01,9.100000000000000000e+01,7.732914599686028669e+04,2.780811859814688773e+02,1.109111389806193726e+00,0.000000000000000000e+00,3.896544704405429105e+00,2.309115004539489746e+01,9.608268737792968750e-05,1.198160648345947266e-02,7.700000000000000000e+01,5.600000000000000000e+01,0.000000000000000000e+00,4.666833192542927389e-01
2.120541985829671017e+00,2.292496013641357422e+01,1.382827758789062500e-05,4.047489166259765625e-02,3.236319419213650406e+01,5.688865808940874125e+00,9.675000000000000000e+01,2.010000000000000000e+02,4.200000000000000000e+01,7.450000000000000000e+01,3.675937500000000000e+03,6.062951014151442308e+01,2.999371385574340820e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.999371385574340820e+01,2.999371385574340820e+01,2.999371385574340820e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.989525318145751953e+00
2.079382991790771573e+00,1.883366799354553223e+01,1.692771911621093750e-05,4.674196243286132812e-02,2.229239069238487403e+01,4.721481832262502287e+00,9.675000000000000000e+01,2.010000000000000000e+02,4.200000000000000000e+01,7.450000000000000000e+01,3.675937500000000000e+03,6.062951014151442308e+01,3.002126097679138184e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.002126097679138184e+01,3.002126097679138184e+01,3.002126097679138184e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.997681816418964473e+00
2.475729322433471769e+00,1.289709591865539551e+01,9.059906005859375000e-06,4.682087898254394531e-02,1.679012368630782603e+01,4.097575342358920736e+00,9.675000000000000000e+01,2.010000000000000000e+02,4.200000000000000000e+01,7.450000000000000000e+01,3.675937500000000000e+03,6.062951014151442308e+01,3.002395391464233398e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.002395391464233398e+01,3.002395391464233398e+01,3.002395391464233398e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.998501141866046993e+00
3.180926659527946843e+00,1.599210786819458008e+01,8.106231689453125000e-06,4.433202743530273438e-02,2.639895496928772189e+01,5.137991336046385804e+00,1.077777777777777715e+02,2.010000000000000000e+02,4.200000000000000000e+01,9.500000000000000000e+01,4.243172839506172750e+03,6.513964107596980568e+01,3.000888395309448242e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000888395309448242e+01,3.000888395309448242e+01,3.000888395309448242e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.993939479192096798e+00
4.551542331646015183e-01,2.073297715187072754e+01,9.059906005859375000e-06,2.890825271606445312e-03,6.068027961178977137e+00,2.463336753507115784e+00,8.830769230769230660e+01,2.010000000000000000e+02,4.200000000000000000e+01,9.500000000000000000e+01,9.320591715976331670e+02,3.052964414462823584e+01,4.328312056405203556e+00,0.000000000000000000e+00,1.047916799384805309e+01,2.999602985382080078e+01,1.528263092041015625e-04,1.412391662597656250e-02,8.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,9.989946126937866211e+00
2.000851138432820697e+00,2.207173895835876465e+01,1.502037048339843750e-05,4.391407966613769531e-02,2.948878599070813067e+01,5.430357814242826819e+00,9.675000000000000000e+01,2.010000000000000000e+02,4.200000000000000000e+01,7.450000000000000000e+01,3.675937500000000000e+03,6.062951014151442308e+01,3.001276707649230957e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.001276707649230957e+01,3.001276707649230957e+01,3.001276707649230957e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.995317975680034550e+00
2.260630798339843928e+00,1.612291002273559570e+01,1.502037048339843750e-05,4.546999931335449219e-02,1.806407065181520366e+01,4.250184778549657594e+00,9.675000000000000000e+01,2.010000000000000000e+02,4.200000000000000000e+01,7.450000000000000000e+01,3.675937500000000000e+03,6.062951014151442308e+01,3.002144694328308105e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.002144694328308105e+01,3.002144694328308105e+01,3.002144694328308105e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.997306466102600098e+00
6.438567723546709809e-01,1.274673414230346680e+01,6.914138793945312500e-06,1.249551773071289062e-02,4.834929765576387872e+00,2.198847372051181637e+00,2.438823529411764639e+02,1.514000000000000000e+03,4.200000000000000000e+01,7.400000000000000000e+01,1.594130685121107090e+05,3.992656615739834933e+02,1.745764692624409875e+01,0.000000000000000000e+00,1.273121781021593257e+01,3.000231099128723145e+01,5.300045013427734375e-04,2.237009978294372559e+01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,3.067955361748182952e+00
6.877050475468711177e-01,1.670380997657775879e+01,1.406669616699218750e-05,4.315376281738281250e-05,4.907755660665452879e+00,2.215345494649864300e+00,5.001562500000000000e+01,9.500000000000000000e+01,4.200000000000000000e+01,4.200000000000000000e+01,3.375153808593750000e+02,1.837159168007429244e+01,4.332541799545288086e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.332541799545288086e+01,4.332541799545288086e+01,4.332541799545288086e+01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.352623239159584045e+01
5.978653023117467269e-01,2.343230199813842773e+01,9.059906005859375000e-06,2.274990081787109375e-03,8.842827361864477709e+00,2.973689183802584068e+00,8.828571428571429180e+01,2.010000000000000000e+02,4.200000000000000000e+01,9.500000000000000000e+01,9.590871985157698418e+02,3.096913299586815782e+01,4.295509134020123909e+00,0.000000000000000000e+00,1.049761222142084804e+01,3.000929307937622070e+01,3.728866577148437500e-04,1.213812828063964844e-02,8.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,9.993765989939372929e+00
1.598863667390477972e-01,2.133026003837585449e+01,5.960464477539062500e-06,9.766101837158203125e-03,2.013353698131620462e+00,1.418926953064047147e+00,4.686901960784313701e+02,1.514000000000000000e+03,4.200000000000000000e+01,3.220000000000000000e+02,2.725641589234909043e+05,5.220767749320888242e+02,3.995963716506958008e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.995963716506958008e+01,3.995963716506958008e+01,3.995963716506958008e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.278748265425875941e-01
1.187900638580322299e-01,6.491081953048706055e+00,5.960464477539062500e-06,9.787797927856445312e-03,4.141954852641593909e-01,6.435802088816586775e-01,3.844707446808510554e+02,1.514000000000000000e+03,4.200000000000000000e+01,1.565000000000000000e+02,2.084334672292326577e+05,4.565451425973478194e+02,4.156055402755737305e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.156055402755737305e+01,4.156055402755737305e+01,4.156055402755737305e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.289244841486713367e-01
3.180024708018583279e+00,1.544650006294250488e+01,4.196166992187500000e-05,3.623199462890625000e-02,2.377846028335958550e+01,4.876316261622044124e+00,1.077777777777777715e+02,2.010000000000000000e+02,4.200000000000000000e+01,9.500000000000000000e+01,4.243172839506172750e+03,6.513964107596980568e+01,3.000966215133666992e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000966215133666992e+01,3.000966215133666992e+01,3.000966215133666992e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.993573347727458867e+00
2.372881333033243667e+00,2.138826298713684082e+01,7.295608520507812500e-05,4.084992408752441406e-02,2.897440285794404957e+01,5.382787647487503158e+00,9.675000000000000000e+01,2.010000000000000000e+02,4.200000000000000000e+01,7.450000000000000000e+01,3.675937500000000000e+03,6.062951014151442308e+01,3.002828502655029297e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.002828502655029297e+01,3.002828502655029297e+01,3.002828502655029297e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.999502340952554746e+00
4.832083115706572451e-01,2.614475607872009277e+01,1.597404479980468750e-05,1.814484596252441406e-03,9.314875478494396788e+00,3.052028092677784965e+00,8.951999999999999602e+01,2.010000000000000000e+02,4.200000000000000000e+01,9.500000000000000000e+01,9.260095999999999776e+02,3.043040584678423244e+01,4.292856250490460823e+00,0.000000000000000000e+00,1.049064661876062843e+01,2.998957991600036621e+01,2.050399780273437500e-04,1.450490951538085938e-02,8.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,9.987298488616943359e+00
2.781475166479746353e+00,2.359417200088500977e+01,1.597404479980468750e-05,3.186488151550292969e-02,4.285130893162541810e+01,6.546091118493952976e+00,1.093846153846153868e+02,2.010000000000000000e+02,4.200000000000000000e+01,9.500000000000000000e+01,3.672852071005916969e+03,6.060405985580435839e+01,3.001744604110717773e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.001744604110717773e+01,3.001744604110717773e+01,3.001744604110717773e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.994488835334777832e+00
3.181604651843800369e+00,1.469063615798950195e+01,1.096725463867187500e-05,4.847097396850585938e-02,2.474599486038604823e+01,4.974534637570236839e+00,1.077777777777777715e+02,2.010000000000000000e+02,4.200000000000000000e+01,9.500000000000000000e+01,4.243172839506172750e+03,6.513964107596980568e+01,3.004487705230712891e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.004487705230712891e+01,3.004487705230712891e+01,3.004487705230712891e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000526901086171527e+01
2.769713214465550077e+00,1.816638493537902832e+01,5.316734313964843750e-05,5.605697631835937500e-02,2.771279930788981360e+01,5.264294758834255461e+00,1.004000000000000057e+02,2.010000000000000000e+02,4.200000000000000000e+01,9.500000000000000000e+01,3.707839999999999691e+03,6.089203560400981985e+01,2.997309303283691406e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.997309303283691406e+01,2.997309303283691406e+01,2.997309303283691406e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.982153495152791933e+00
7.814962387084960493e-01,2.283395409584045410e+01,1.311302185058593750e-05,4.359006881713867188e-03,1.049744838821352211e+01,3.239976603034892655e+00,5.809803921568627771e+01,2.010000000000000000e+02,4.200000000000000000e+01,4.200000000000000000e+01,1.176049211841599572e+03,3.429357391467969762e+01,3.907481193542480469e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.907481193542480469e+01,3.907481193542480469e+01,3.907481193542480469e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.219813552498817444e+01
1.742562901882724891e-01,2.184086489677429199e+01,6.198883056640625000e-06,9.705901145935058594e-03,2.438878612747630736e+00,1.561690946617681597e+00,2.810038022813688485e+02,1.514000000000000000e+03,4.200000000000000000e+01,9.800000000000000000e+01,1.380735627231852850e+05,3.715825113257959629e+02,5.064769294526842103e+00,0.000000000000000000e+00,1.429818806413310384e+01,4.550614500045776367e+01,3.240108489990234375e-04,1.688504219055175781e-02,1.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,3.263586541157805776e-01
5.116558291524952833e-03,2.090950012207031250e-01,1.192092895507812500e-06,1.940011978149414062e-03,1.151861076552588577e-04,1.073247910108651726e-02,8.440923144104802986e+02,1.514000000000000000e+03,4.200000000000000000e+01,1.514000000000000000e+03,5.037772277225910802e+05,7.097726591822138289e+02,2.143403328382051942e+00,0.000000000000000000e+00,7.072216174289002844e+00,5.190395092964172363e+01,7.295608520507812500e-05,7.003244161605834961e-01,5.200000000000000000e+01,5.400000000000000000e+01,0.000000000000000000e+00,2.085721753170423701e-02
2.074375814861721401e-01,2.107290005683898926e+01,9.059906005859375000e-06,1.018297672271728516e-02,2.578627232592409779e+00,1.605810459734401396e+00,3.285535055350553648e+02,1.514000000000000000e+03,4.200000000000000000e+01,2.010000000000000000e+02,1.191612360670470080e+05,3.451973871092407649e+02,4.396976280212402344e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.396976280212402344e+01,4.396976280212402344e+01,4.396976280212402344e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.404684904960548764e-01
3.190675929740623418e-01,1.024676299095153809e+01,8.106231689453125000e-06,9.190082550048828125e-03,1.139975855509555158e+00,1.067696518449674059e+00,2.009632352941176521e+02,1.514000000000000000e+03,4.200000000000000000e+01,5.400000000000000000e+01,1.491975501189446368e+05,3.862609870527240332e+02,1.343984603881835938e+01,0.000000000000000000e+00,1.743609094739973031e+01,3.806391716003417969e+01,2.091884613037109375e-03,2.253529071807861328e+00,2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.570176043132424759e+00
3.941755092368935398e-01,2.356987309455871582e+01,3.099441528320312500e-05,9.830951690673828125e-03,5.555322588820764906e+00,2.356973183729667465e+00,3.056448598130841106e+02,1.514000000000000000e+03,4.200000000000000000e+01,9.500000000000000000e+01,1.663646028474102204e+05,4.078781715750552621e+02,3.634276914596557617e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.634276914596557617e+01,3.634276914596557617e+01,3.634276914596557617e+01,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,7.527525506977341685e-01
6.904821292213771944e-01,1.710100603103637695e+01,7.152557373046875000e-06,4.291534423828125000e-05,4.672589783299321731e+00,2.161617399841915255e+00,5.279999999999999716e+01,2.010000000000000000e+02,4.200000000000000000e+01,4.200000000000000000e+01,8.868171428571425849e+02,2.977947519445469737e+01,3.834164404869079590e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.834164404869079590e+01,3.834164404869079590e+01,3.834164404869079590e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.772899372237069393e+00
9.013995474035089162e-01,1.738288116455078125e+01,1.502037048339843750e-05,2.861022949218750000e-03,8.851597033427939465e+00,2.975163362477418527e+00,7.632835820895522261e+01,4.880000000000000000e+02,4.200000000000000000e+01,6.600000000000000000e+01,3.973832479394074198e+03,6.303834134393190425e+01,7.179334680239359834e+00,0.000000000000000000e+00,1.602796106023234302e+01,4.301893520355224609e+01,1.311302185058593750e-04,1.193046569824218750e-02,8.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,6.989250055948893703e+00
3.022992152434128776e+00,1.764754080772399902e+01,4.196166992187500000e-05,4.234910011291503906e-02,2.730282720980908095e+01,5.225210733531144847e+00,1.045714285714285694e+02,2.010000000000000000e+02,4.200000000000000000e+01,9.500000000000000000e+01,3.711673469387755176e+03,6.092350506485780670e+01,2.997798395156860352e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.997798395156860352e+01,2.997798395156860352e+01,2.997798395156860352e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.983988642692565918e+00
2.568528377092801573e+00,2.359698605537414551e+01,3.004074096679687500e-05,3.086686134338378906e-02,3.912448288972110788e+01,6.254956665694903606e+00,1.045714285714285694e+02,2.010000000000000000e+02,4.200000000000000000e+01,9.500000000000000000e+01,3.711673469387755176e+03,6.092350506485780670e+01,3.000644898414611816e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000644898414611816e+01,3.000644898414611816e+01,3.000644898414611816e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.993853171666462032e+00
1.766009120380177322e+00,2.239824891090393066e+01,1.624107360839843750e-03,3.737115859985351562e-02,2.766614243277561158e+01,5.259861446157646725e+00,9.788888888888888573e+01,2.010000000000000000e+02,4.200000000000000000e+01,9.500000000000000000e+01,3.136543209876543187e+03,5.600484987817164750e+01,3.002215504646301270e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.002215504646301270e+01,3.002215504646301270e+01,3.002215504646301270e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.998556900024414773e+00
4.680535793304443359e-01,1.204713892936706543e+01,7.867813110351562500e-06,3.873467445373535156e-03,3.282916995861382414e+00,1.811882169419794852e+00,9.581818181818181301e+01,3.420000000000000000e+02,4.200000000000000000e+01,9.800000000000000000e+01,2.392070838252656813e+03,4.890880123508095778e+01,3.766250729560852051e+00,0.000000000000000000e+00,9.923020757872183850e+00,3.002007603645324707e+01,1.609325408935546875e-04,1.583003997802734375e-02,1.000000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,9.997788826624553593e+00
3.605150731404622277e+00,1.441302490234375000e+01,7.700920104980468750e-05,3.749680519104003906e-02,2.904161352895652470e+01,5.389027141233984075e+00,1.160000000000000000e+02,2.010000000000000000e+02,4.200000000000000000e+01,9.500000000000000000e+01,4.165125000000000000e+03,6.453777963332794343e+01,3.000525712966918945e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000525712966918945e+01,3.000525712966918945e+01,3.000525712966918945e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.993256171544391719e+00
2.289149761199951172e+00,2.035908102989196777e+01,5.068778991699218750e-04,4.413402080535888672e-02,2.553803155144574788e+01,5.053516750882077524e+00,1.004705882352941160e+02,2.010000000000000000e+02,4.200000000000000000e+01,9.500000000000000000e+01,3.201072664359861847e+03,5.657802280355740265e+01,3.002779698371887207e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.002779698371887207e+01,3.002779698371887207e+01,3.002779698371887207e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.748011374473572133e+00
2.192039081028529512e+00,2.393649387359619141e+01,4.601478576660156250e-05,4.111492633819580078e-02,3.726303489781334122e+01,6.104345574900993832e+00,1.004000000000000057e+02,2.010000000000000000e+02,4.200000000000000000e+01,9.500000000000000000e+01,3.707840000000000600e+03,6.089203560400982695e+01,3.001756715774536133e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.001756715774536133e+01,3.001756715774536133e+01,3.001756715774536133e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.995954712231952755e+00
2.487036778376652713e+00,1.966702985763549805e+01,3.504753112792968750e-05,4.112315177917480469e-02,2.794346763441940595e+01,5.286158116668419282e+00,1.045714285714285694e+02,2.010000000000000000e+02,4.200000000000000000e+01,9.500000000000000000e+01,3.711673469387755631e+03,6.092350506485781381e+01,3.001862597465515137e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.001862597465515137e+01,3.001862597465515137e+01,3.001862597465515137e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.996413509051006230e+00
